Lat,Lon,Evel
36.01715185307576,-115.08245327021909,209.14172664377838
36.017151510024576,-115.0824530422154,209.14172693900764
36.01715058210759,-115.08245392162274,209.14172688871622
36.017152233761045,-115.08245356634139,209.14172629639506
36.0171501637164,-115.08245336476058,209.14172740560025
36.01715085618651,-115.08245323704081,209.14172714296728
36.01715048891122,-115.08245355721935,209.14172713831067
36.017150582954294,-115.08245372803547,209.14172699674964
36.01715114635399,-115.0824529742329,209.1417271522805
36.01715033394112,-115.0824536718403,209.14172715041786
36.017150835567094,-115.08245339706205,209.14172706287354
36.01715131566026,-115.08245328227856,209.1417268961668
36.01715162468201,-115.0824530540027,209.1417268756777
36.01715173849779,-115.08245325838485,209.141726706177
36.01715140702213,-115.0824538392973,209.14172653853893
36.01715198566634,-115.08245350918023,209.14172644540668
36.01715054716477,-115.0824534653167,209.14172716345638
36.01715039395476,-115.0824533863768,209.14172728173435
36.01715064472802,-115.08245324901114,209.1417272379622
36.01715068060206,-115.08245351069056,209.1417270731181
36.0171505292316,-115.08245323814289,209.14172729942948
36.01715047274321,-115.08245313549229,209.1417273832485
36.01715106841224,-115.08245303153016,209.14172715693712
36.01715037778169,-115.08245296564215,209.14172752574086
36.01715219620638,-115.08245349817587,209.14172635320574
36.017151390002354,-115.08245361214993,209.14172667637467
36.01715016555596,-115.08245317115284,209.14172751177102
36.01715097436918,-115.08245286071404,209.14172729756683
36.017150603573704,-115.08245356801424,209.14172707870603
36.017151736658235,-115.08245345199262,209.14172660000622
36.01715048975792,-115.08245336363207,209.14172724913806
36.01715062679485,-115.08245302183732,209.1417273748666
36.017150895580734,-115.08245311159857,209.14172719419003
36.017151547658706,-115.08245311033396,209.14172688312829
36.01715214155754,-115.08245320191749,209.1417265450582
36.0171508364138,-115.08245320347477,209.14172717183828
36.017151576306276,-115.08245217704133,209.14172739442438
36.017151397201644,-115.08245283781272,209.14172710850835
36.017151793067164,-115.08245355469018,209.14172651432455
36.0171511445939,-115.08245316779373,209.14172704238445
36.01715093497496,-115.08245298615628,209.1417272463441
36.01715226064853,-115.0824528266096,209.14172669965774
36.01715146887027,-115.08245336121846,209.14172677788883
36.017150582954294,-115.08245372803547,209.14172699674964
36.01715106841224,-115.08245303153016,209.14172715693712
36.01715183966068,-115.0824526549107,209.14172699861228
36.01715037962125,-115.08245277203437,209.1417276347056
36.01715075939051,-115.08245325980603,209.14172717556357
36.01715087320123,-115.08245346518062,209.14172700606287
36.01715049511765,-115.08245278290264,209.14172757510096
36.01715091435554,-115.08245314617753,209.14172716625035
36.01715110519968,-115.08245329323599,209.14172699209303
36.01715123863697,-115.08245333860984,209.14172690268606
36.01715162292191,-115.0824532475635,209.14172676950693
36.017150127008435,-115.08245310300781,209.14172756951302
36.01715208690869,-115.08245290565911,209.14172674063593
36.01715210568349,-115.0824529402381,209.1417267099023
36.01715221498625,-115.0824535317624,209.14172632526606
36.0171513756739,-115.08245299681509,209.14172702934593
36.01715070121641,-115.08245335166174,209.14172715414315
36.01715229468301,-115.08245328189676,209.14172642771155
36.01715152703928,-115.08245327035519,209.14172680303454
36.01715071999629,-115.08245338524829,209.14172712434083
36.017151762632324,-115.08245271223439,209.1417270032689
36.01715066534236,-115.08245308998235,209.14172731898725
36.01715156467342,-115.08245333847373,209.14172674529254
36.017152079709405,-115.08245367999632,209.1417263066396
36.01715225888844,-115.08245302017042,209.14172659162432
36.017150663582285,-115.08245328354316,209.1417272090912
36.01715076123006,-115.08245306619825,209.141727283597
36.01715119924275,-115.08245346405211,209.14172684866935
36.01715106841224,-115.08245303153016,209.14172715693712
36.01715143299623,-115.08245309953907,209.1417269418016
36.01715225888844,-115.08245302017042,209.14172659162432
36.01715078000487,-115.08245310077724,209.141727254726
36.01715120284239,-115.0824530768835,209.1417270656675
36.01715185667539,-115.0824528830505,209.14172686170787
36.0171513756739,-115.08245299681509,209.14172702934593
36.01715083825336,-115.082453009867,209.14172727894038
36.01715226064853,-115.0824528266096,209.14172669965774
36.01715197049118,-115.08245308743265,209.14172669220716
36.0171508364138,-115.08245320347477,209.14172717183828
36.017151917597346,-115.08245259860588,209.141726994887
36.01715114635399,-115.0824529742329,209.1417271522805
36.01715060625996,-115.08245318081919,209.1417272957042
36.01715216209749,-115.0824530419432,209.14172662608325
36.01715122161719,-115.08245311146248,209.14172703865916
36.017150453963346,-115.08245310190576,209.14172741305083
36.017151794906724,-115.0824533610824,209.14172662235796
36.01715049335757,-115.08245297646349,209.14172746334225
36.01715145361058,-115.08245294051027,209.14172702282667
36.01715037333534,-115.08245354639804,209.14172720070928
36.01715057214601,-115.08245272557896,209.1417275685817
36.017151128420814,-115.08245274705908,209.14172729011625
36.01715151362421,-115.08245265504678,209.14172715693712
36.017146832607686,-115.08245541973493,209.14172787033021
36.017152179112195,-115.08245327008301,209.14172649011016
36.017152241873724,-115.08245279203062,209.14172672852874
36.01715070473659,-115.08245296454008,209.14172737021
36.017152292009534,-115.08245347543114,209.14172631967813
36.017151274511,-115.08245360028924,209.14172673691064
36.01715231354235,-115.08245331543637,209.14172639884055
36.017151830701295,-115.08245362280874,209.14172645751387
36.017150912595454,-115.08245333973835,209.14172705821693
36.017150453963346,-115.08245310190576,209.14172741305083
36.01715189430952,-115.08245295116905,209.1417268058285
36.01715127803119,-115.08245321316757,209.14172695297748
36.017151917597346,-115.08245259860588,209.141726994887
36.01715078000487,-115.08245310077724,209.141727254726
36.017151530638934,-115.08245288318659,209.14172701723874
36.01715082936571,-115.08245417038633,209.14172662980855
36.0171508364138,-115.08245320347477,209.14172717183828
36.017151126660735,-115.08245294061992,209.14172717928886
36.017152332317146,-115.08245335001533,209.1417263718322
36.0171521361978,-115.08245378264695,209.14172622095793
36.017150933214864,-115.08245317971713,209.141727139242
36.01715208866877,-115.0824527120983,209.14172684773803
36.01715118038342,-115.0824534305125,209.14172687847167
36.01715210208385,-115.0824533274067,209.14172649383545
36.017150794338384,-115.08245371511966,209.14172690361738
36.01715106665216,-115.08245322509099,209.14172704797238
36.01715143299623,-115.08245309953907,209.1417269418016
36.01715213971798,-115.08245339552525,209.14172643609345
36.01715213971798,-115.08245339552525,209.14172643609345
36.01715233407723,-115.0824531564545,209.14172647800297
36.0171512762711,-115.08245340672842,209.14172684401274
36.01715091435554,-115.08245314617753,209.14172716625035
36.01715062594815,-115.08245321542461,209.1417272668332
36.017150294546894,-115.08245379728254,209.14172709919512
36.01715131297907,-115.08245366848122,209.14172668009996
36.01715216209749,-115.0824530419432,209.14172662608325
36.01715112581403,-115.0824531342072,209.14172707125545
36.01715204215472,-115.08245361183081,209.1417263634503
36.017150450363694,-115.08245348907435,209.141727196984
36.01715230455577,-115.08245231402516,209.1417269706726
36.01715171603881,-115.08245361201385,209.14172651804984
36.01715079702464,-115.0824533279246,209.14172712061554
36.01714679406016,-115.08245535158989,209.14172792900354
36.01715076299015,-115.08245287263743,209.14172739349306
36.017151983906246,-115.08245370274105,209.14172633830458
36.017152179112195,-115.08245327008301,209.14172649011016
36.017150450363694,-115.08245348907435,209.141727196984
36.01715096900944,-115.08245344144346,209.14172697346658
36.01715166146943,-115.08245331570855,209.14172671269625
36.017150376021604,-115.08245315920296,209.14172741770744
36.01715129864554,-115.08245305413875,209.14172703493387
36.01714698574329,-115.08245549772933,209.14172775205225
36.01715110160004,-115.0824536804046,209.1417267723009
36.01715224363381,-115.08245259846979,209.14172683656216
36.017151917597346,-115.08245259860588,209.141726994887
36.01715169902411,-115.08245338387404,209.14172665588558
36.01715069853015,-115.08245373885681,209.14172693621367
36.017151089026605,-115.08245287250134,209.14172723609954
36.01715051037734,-115.08245320361085,209.1417273292318
36.01715166498961,-115.08245292858686,209.1417269287631
36.01715096724935,-115.0824536350043,209.14172686543316
36.01715158352769,-115.08245337300579,209.14172671642154
36.01715200988034,-115.08245296298283,209.14172674249858
36.0171511445939,-115.08245316779373,209.14172704238445
36.01715075939051,-115.08245325980603,209.14172717556357
36.01715229468301,-115.08245328189676,209.14172642771155
36.01715127803119,-115.08245321316757,209.14172695297748
36.01715223736069,-115.08245317917279,209.14172651339322
36.017150835567094,-115.08245339706205,209.14172706287354
36.01715131566026,-115.08245328227856,209.1417268961668
36.017151830701295,-115.08245362280874,209.14172645751387
36.017151793067164,-115.08245355469018,209.14172651432455
36.017151455370666,-115.08245274694944,209.1417271308601
36.01715218095176,-115.08245307647523,209.14172659628093
36.017151197482654,-115.08245365761293,209.14172674063593
36.01715147063036,-115.08245316765765,209.14172688685358
36.017151764392416,-115.08245251867355,209.14172711223364
36.01715091619509,-115.08245295256975,209.14172727428377
36.01715079702464,-115.0824533279246,209.14172712061554
36.017152335916784,-115.08245296284673,209.14172658883035
36.017151607667294,-115.08245282586286,209.14172701351345
36.017150819399085,-115.08245297533497,209.14172730781138
36.01715162468201,-115.0824530540027,209.1417268756777
36.01715052739205,-115.08245343175066,209.14172719139606
36.01715150826449,-115.08245323577621,209.1417268300429
36.017150912595454,-115.08245333973835,209.14172705821693
36.0171523529315,-115.08245319098654,209.1417264509946
36.01715130040564,-115.08245286057794,209.14172714110464
36.01715231354235,-115.08245331543637,209.14172639884055
36.01715068236215,-115.08245331712972,209.1417271811515
36.017151530638934,-115.08245288318659,209.14172701723874
36.01715031961267,-115.08245305650544,209.14172750338912
36.0171508364138,-115.08245320347477,209.14172717183828
36.017151462584366,-115.08245413558214,209.14172634575516
36.017151011998244,-115.08245292982502,209.14172724168748
36.01715185667539,-115.0824528830505,209.14172686170787
36.01715085258687,-115.08245362420942,209.1417269250378
36.0171512762711,-115.08245340672842,209.14172684401274
36.01715212094317,-115.08245336094632,209.1417264668271
36.01715060978014,-115.08245279369756,209.14172751177102
36.01715216661052,-115.08245265480105,209.14172684308141
36.017152179112195,-115.08245327008301,209.14172649011016
36.01715127803119,-115.08245321316757,209.14172695297748
36.01715199462571,-115.08245254128218,209.14172698836774
36.01715145361058,-115.08245294051027,209.14172702282667
36.017151353294395,-115.08245335039716,209.14172683935612
36.01715070121641,-115.08245335166174,209.14172715414315
36.01715219796647,-115.08245330461503,209.14172646217048
36.01715091619509,-115.08245295256975,209.14172727428377
36.01715130224518,-115.08245266697017,209.14172725006938
36.017152143317624,-115.08245300835667,209.1417266530916
36.01715218362524,-115.08245288294086,209.14172670338303
36.01715228126794,-115.08245266658835,209.14172678254545
36.01715091619509,-115.08245295256975,209.14172727428377
36.017152047514465,-115.08245303110137,209.14172668755054
36.01715068236215,-115.08245331712972,209.1417271811515
36.01715104603274,-115.08245338511222,209.14172696974128
36.017151228737006,-115.0824523371722,209.14172747172415
36.01715075763042,-115.08245345336688,209.14172706753016
36.01715185307576,-115.08245327021909,209.14172664377838
36.01715056678628,-115.0824533063084,209.1417272426188
36.01715076123006,-115.08245306619825,209.141727283597
36.01715136132759,-115.08245257613332,209.14172727335244
36.01715077824477,-115.08245329433807,209.1417271476239
36.0171505292316,-115.08245323814289,209.14172729942948
36.01715202866019,-115.08245299656936,209.14172671549022
36.01715106841224,-115.08245303153016,209.14172715693712
36.017151917597346,-115.08245259860588,209.141726994887
36.0171513756739,-115.08245299681509,209.14172702934593
36.01715054716477,-115.0824534653167,209.14172716345638
36.01715110604638,-115.0824530996487,209.14172710012645
36.01715145361058,-115.08245294051027,209.14172702282667
36.017152241873724,-115.08245279203062,209.14172672852874
36.0171517555125,-115.08245348652464,209.1417265702039
36.01715094754332,-115.08245379505198,209.14172678533942
36.01715120460248,-115.08245288332267,209.14172717556357
36.01715185667539,-115.0824528830505,209.14172686170787
36.01715096900944,-115.08245344144346,209.14172697346658
36.017150562339936,-115.08245388706429,209.14172691758722
36.01715105139248,-115.08245280438278,209.14172729291022
36.01715193461713,-115.08245282575325,209.14172685798258
36.01715213257603,-115.08245219951387,209.1417271150276
36.017150605333796,-115.08245337445342,209.14172718580812
36.01715104518604,-115.08245357869951,209.14172685984522
36.017151762632324,-115.08245271223439,209.1417270032689
36.017152287541066,-115.08245208588535,209.14172710571438
36.017151510024576,-115.0824530422154,209.14172693900764
36.017150582954294,-115.08245372803547,209.14172699674964
36.01715194711881,-115.08245344103523,209.14172650501132
36.01715153239901,-115.08245268962574,209.14172712806612
36.017151607667294,-115.08245282586286,209.14172701351345
36.017151450010935,-115.08245332767888,209.14172680675983
36.017150663582285,-115.08245328354316,209.1417272090912
36.01715156643351,-115.08245314491292,209.14172685425729
36.017151634554764,-115.08245208613108,209.1417274195701
36.01715062418806,-115.08245340898544,209.14172715786844
36.017150908149105,-115.08245392049423,209.14172673318535
36.01715058740063,-115.08245314727961,209.14172732457519
36.01715057214601,-115.08245272557896,209.1417275685817
36.01715172139854,-115.08245303128442,209.1417268421501
36.017151120454294,-115.08245371493663,209.14172674529254
36.01715217375247,-115.08245385081244,209.14172616414726
36.01715026135912,-115.08245314840812,209.14172748010606
36.01715222929257,-115.08245217679557,209.1417270815
36.01715119924275,-115.08245346405211,209.14172684866935
36.01715194711881,-115.08245344103523,209.14172650501132
36.01715120100283,-115.0824532704913,209.1417269576341
36.01715224363381,-115.08245259846979,209.14172683656216
36.01715114635399,-115.0824529742329,209.1417271522805
36.01715204567492,-115.08245322470917,209.1417265785858
36.017150794338384,-115.08245371511966,209.14172690361738
36.01715214155754,-115.08245320191749,209.1417265450582
36.01715153239901,-115.08245268962574,209.14172712806612
36.017151149953634,-115.0824525870643,209.14172736927867
36.01715117594213,-115.08245401027597,209.14172655250877
36.01715223024087,-115.08245395346304,209.1417260793969
36.017150450363694,-115.08245348907435,209.141727196984
36.01715083825336,-115.082453009867,209.14172727894038
36.01715023898466,-115.08245350099774,209.1417272919789
36.017151865649176,-115.08245407812237,209.14172618463635
36.01715075763042,-115.08245345336688,209.14172706753016
36.017151358654125,-115.08245276966771,209.14172716531903
36.01715193461713,-115.08245282575325,209.14172685798258
36.017150582954294,-115.08245372803547,209.14172699674964
36.017150835567094,-115.08245339706205,209.14172706287354
36.01715145361058,-115.08245294051027,209.14172702282667
36.01715197852438,-115.08245231316884,209.14172712527215
36.0171512762711,-115.08245340672842,209.14172684401274
36.01715204215472,-115.08245361183081,209.1417263634503
36.01715206453425,-115.08245325824875,209.1417265497148
36.01715191935744,-115.08245240504505,209.1417271029204
36.01715106841224,-115.08245303153016,209.14172715693712
36.01715090899581,-115.08245372690696,209.14172684121877
36.017150811432565,-115.0824539432125,209.141726763919
36.01715218095176,-115.08245307647523,209.14172659628093
36.017151455370666,-115.08245274694944,209.1417271308601
36.01715058740063,-115.08245314727961,209.14172732457519
36.017151794906724,-115.0824533610824,209.14172662235796
36.01715229468301,-115.08245328189676,209.14172642771155
36.01715235920462,-115.08245261028353,209.14172677509487
36.01715128163083,-115.08245282599897,209.14172716904432
36.01715052739205,-115.08245343175066,209.14172719139606
36.01715203856015,-115.08245399800701,209.14172614738345
36.01715208866877,-115.0824527120983,209.14172684773803
36.01715076123006,-115.08245306619825,209.141727283597
36.01715183966068,-115.0824526549107,209.14172699861228
36.0171518871897,-115.08245372545933,209.14172637276351
36.01715092785513,-115.08245376044654,209.14172681514174
36.017151397201644,-115.08245283781272,209.14172710850835
36.01715184233415,-115.08245246137629,209.1417271066457
36.01715046922303,-115.08245352261396,209.141727168113
36.0171508893743,-115.0824538859153,209.14172676205635
36.01715033838747,-115.0824530910844,209.14172747544944
36.01715207256745,-115.08245248398494,209.14172698464245
36.017150534591345,-115.08245265741346,209.1417276263237
36.017152179112195,-115.08245327008301,209.14172649011016
36.01715183254086,-115.08245342920097,209.14172656461596
36.01715162468201,-115.0824530540027,209.1417268756777
36.017151358654125,-115.08245276966771,209.14172716531903
36.01715110604638,-115.0824530996487,209.14172710012645
36.01715096640265,-115.08245382859157,209.14172675739974
36.01715196689153,-115.08245347460128,209.14172647427768
36.0171505292316,-115.08245323814289,209.14172729942948
36.01715106841224,-115.08245303153016,209.14172715693712
36.0171517555125,-115.08245348652464,209.1417265702039
36.01715211734353,-115.0824537481149,209.1417262488976
36.01715222301946,-115.08245275749857,209.1417267555371
36.01715130040564,-115.08245286057794,209.14172714110464
36.01715083825336,-115.082453009867,209.14172727894038
36.01715235117648,-115.08245338355492,209.14172634202987
36.01715114099425,-115.08245355496233,209.14172682818025
36.01715152887885,-115.08245307674743,209.14172691013664
36.017151687369115,-115.08245257500481,209.14172711689025
36.01715206453425,-115.08245325824875,209.1417265497148
36.01715238161132,-115.08245422601073,209.14172585401684
36.017151719638456,-115.08245322484524,209.14172673597932
36.01715167034934,-115.08245234785743,209.14172725286335
36.01715106841224,-115.08245303153016,209.14172715693712
36.01715104342594,-115.08245377226032,209.14172675274312
36.01715115800897,-115.08245378310214,209.1417266894132
36.01715078000487,-115.08245310077724,209.141727254726
36.017151942650344,-115.08245205148941,209.14172728918493
36.01715216209749,-115.0824530419432,209.14172662608325
36.01715197854651,-115.0824542834705,209.14172601513565
36.01715041272956,-115.08245342095577,209.14172725379467
36.01715091619509,-115.08245295256975,209.14172727428377
36.017151070251806,-115.08245283792236,209.1417272631079
36.01715211734353,-115.0824537481149,209.1417262488976
36.017150717310024,-115.08245377244334,209.14172690920532
36.01715191308433,-115.08245298574803,209.14172677788883
36.01715057214601,-115.08245272557896,209.1417275685817
36.01715173849779,-115.08245325838485,209.141726706177
36.01715065644969,-115.0824542514941,209.14172666706145
36.01715052654534,-115.08245362533793,209.14172708429396
36.01715058740063,-115.08245314727961,209.14172732457519
36.01715091619509,-115.08245295256975,209.14172727428377
36.01715198214615,-115.08245389630191,209.14172623027116
36.01715196689153,-115.08245347460128,209.14172647427768
36.01715070121641,-115.08245335166174,209.14172715414315
36.01715180470001,-115.08245239325773,209.1417271643877
36.01715187193508,-115.08245330375868,209.14172661770135
36.01715125296543,-115.0824539539447,209.14172654692084
36.0171520609346,-115.08245364541736,209.1417263345793
36.01715208866877,-115.0824527120983,209.14172684773803
36.01715145361058,-115.08245294051027,209.14172702282667
36.01715142587639,-115.08245387382932,209.14172651059926
36.01715109891378,-115.08245406759967,209.14172655902803
36.01715181368152,-115.08245339566136,209.14172659348696
36.01715214959074,-115.08245242765366,209.1417269781232
36.0171511445939,-115.08245316779373,209.14172704238445
36.01715187193508,-115.08245330375868,209.14172661770135
36.01715079617793,-115.08245352151188,209.14172701071948
36.01715183966068,-115.0824526549107,209.14172699861228
36.017150685961795,-115.08245292996114,209.141727399081
36.01715177789202,-115.08245313294259,209.14172675646842
36.01715058210759,-115.08245392162274,209.14172688871622
36.01715096640265,-115.08245382859157,209.14172675739974
36.01715129864554,-115.08245305413875,209.14172703493387
36.017152143317624,-115.08245300835667,209.1417266530916
36.017151197482654,-115.08245365761293,209.14172674063593
36.01715188894979,-115.0824535318985,209.1417264789343
36.01715218362524,-115.08245288294086,209.14172670338303
36.01715074421029,-115.08245283905087,209.1417274195701
36.01715200804078,-115.08245315659059,209.14172663446516
36.01715177069271,-115.08245390727981,209.14172632619739
36.017151159848524,-115.08245358949435,209.1417267974466
36.01715199462571,-115.08245254128218,209.14172698836774
36.017151070251806,-115.08245283792236,209.1417272631079
36.01715214155754,-115.08245320191749,209.1417265450582
36.01715073792439,-115.08245361341456,209.1417269865051
36.01715171603881,-115.08245361201385,209.14172651804984
36.01715076299015,-115.08245287263743,209.14172739349306
36.01715039219467,-115.08245357993763,209.14172717370093
36.0171517312985,-115.08245403272205,209.14172627404332
36.017152271395176,-115.08245363445997,209.1417262405157
36.017152317062525,-115.0824529283147,209.1417266158387
36.017151455370666,-115.08245274694944,209.1417271308601
36.017151386482176,-115.0824539992716,209.1417264584452
36.01715276497781,-115.08245413593039,209.1417257208377
36.01715104518604,-115.08245357869951,209.14172685984522
36.01715147063036,-115.08245316765765,209.14172688685358
36.01715170262374,-115.08245299670543,209.14172687195241
36.017152079709405,-115.08245367999632,209.1417263066396
36.017152309029306,-115.08245370257852,209.1417261827737
36.01715037778169,-115.08245296564215,209.14172752574086
36.0171509573494,-115.08245263356666,209.14172743540257
36.01715046922303,-115.08245352261396,209.141727168113
36.01715261092617,-115.08245424958535,209.14172573015094
36.01715175367295,-115.08245368013243,209.14172646217048
36.01715037778169,-115.08245296564215,209.14172752574086
36.01715175903268,-115.08245309940298,209.14172678627074
36.01715098341736,-115.08245405673138,209.14172662049532
36.01715119924275,-115.08245346405211,209.14172684866935
36.017152047514465,-115.08245303110137,209.14172668755054
36.017151225216836,-115.08245272429386,209.14172725658864
36.017150718236195,-115.08245357880912,209.1417270163074
36.01715198214615,-115.08245389630191,209.14172623027116
36.01715022196489,-115.08245327385036,209.141727427952
36.017150685961795,-115.08245292996114,209.141727399081
36.01715099498354,-115.08245270168524,209.14172737766057
36.01715048715113,-115.08245375078019,209.14172703120857
36.01715203680006,-115.08245419156785,209.1417260384187
